source,target
1002194,1073176
237119,200459
237119,230626
43887,579593
43887,404926
43887,579595
43887,579592
43887,395373
843,156064
40221,40220
40221,528157
40221,551216
40221,419691
40221,40218
40221,40219
491,1081561
491,1081560
491,1081559
491,1081553
491,1081554
491,1081555
491,1081556
491,1081558
491,1081557
583,223739
583,1039589
583,1073163
583,1073176
211251,397576
211251,388679
211251,1058141
211251,389121
211251,388636
211251,205119
1004662,1004670
1004662,1004669
1004662,1004689
1004662,1004673
1004662,1004677
1004662,1004663
1004662,1004672
1004662,1004664
1004662,1004665
1004662,1004679
1004662,1004687
1004662,1004686
1004662,1004685
1004662,1004681
1004662,1004674
1004662,1004678
1004662,1004667
1004662,1004666
1004662,1004668
1004662,1004688
1004662,1004690
1004662,1004682
1004662,1004671
1004662,1004683
1004662,1004675
1004662,1004684
1004662,1004680
148186,475492
26324,393922
26324,393964
26324,394202
26324,394533
1002428,1002429
1002428,1002430
444281,90451
444281,508959
55705,164843
217648,233382
403619,232945
479370,565174
486781,156178
502001,420636
502001,237952
484254,479567
1965,422729
1965,500579
450799,462386
230694,508802
99584,237669
444945,6964
132906,451911
1043220,1066014
1043220,1065997
1043220,1065999
1043220,1066018
1043220,1066013
496972,457748
496972,457749
496972,510105
496972,1065788
1043064,1043065
1043064,1043066
1043064,1043067
1002469,1002470
712,1077717
712,535032
196623,420599
416262,530493
416262,530491
416262,530489
416262,1060760
416262,1060762
416262,1060761
416262,388379
416262,1060763
416262,1060765
210454,71890
210454,62585
210454,154981
210454,184102
210454,16233
490594,80446
490594,490662
490594,261413
490594,490656
59714,469193
198500,208530
144521,170771
505887,541281
505887,542616
1081857,1084727
1042740,169593
580,399558
580,400779
580,1073154
136798,406337
136798,499251
136798,412817
136798,406212
136798,389689
136798,494622
136798,406207
136798,442697
136798,395932
136798,406215
136798,502423
136798,406222
136798,466030
136798,406316
136798,426116
221576,128611
425440,431737
541700,1073614
541700,1073612
541700,1073592
542132,1082236
542132,576809
542132,1082235
542132,542134
542132,542133
542132,1082239
542132,1082237
542132,1082238
34499,1001836
34499,1001827
34499,394761
34499,1001829
34499,1001822
34499,394992
34499,393117
34499,396069
34499,400549
34499,1073398
34499,1001838
34499,1001792
34499,1001835
34499,392282
34499,1001834
34499,398184
34499,401253
34499,402019
34499,1001833
34499,1001832
34499,407887
34499,1001830
34499,419558
34499,442522
34499,1001793
411295,1071176
259708,1065633
26646,418426
26646,418428
26646,418431
26646,418432
26646,418435
26646,410866
26646,418442
26646,410863
26646,408979
26646,408978
26646,418436
26646,393255
26646,410865
26646,410862
26646,397489
26646,418439
26646,410864
26646,408973
26646,408750
26646,408752
26646,418437
26646,408753
26646,1006069
24524,552856
24524,552858
24524,552855
24524,552857
24524,552853
24524,552811
24524,552859
24524,552854
441642,1082693
1001956,1001958
1001956,1001957
199929,530451
199929,530455
199929,405577
199929,530447
199929,530454
93800,576664
182201,179332
139719,1005665
460,519179
460,484146
460,519177
460,519181
460,519185
460,519178
460,233966
460,519182
460,1073154
571,1073176
43574,392979
43574,403128
43574,390664
43574,1073154
461,396816
461,1073154
184101,529335
184101,389421
184101,389463
184101,545777
475819,1083045
219773,455247
541956,1051001
542010,542013
542010,542012
542010,542011
478544,1084143
1063680,1063681
1063704,1063705
1076819,1076817
1063691,1063692
74784,1062118
74784,1062119
74784,1062120
810,413070
810,413068
810,413069
1063727,1063728
437012,545777
728,403369
728,392531
728,394107
728,402928
728,403190
728,403215
1003471,1077171
1003471,1077173
1003471,1077170
1003471,1077172
1003471,1003472
1005025,1073540
1005025,1073571
1005025,1073570
1005025,1073574
1005025,1073567
1005025,1073572
1005025,1073573
24493,545777
1043074,1043076
1043074,1043075
1043074,1049499
541777,541778
1004976,1004980
1004976,1004981
1004976,1004977
1004976,1004978
1004976,1004979
146301,503005
1043098,1052707
1043098,1043102
1043098,1043099
1043098,1043100
1043098,1043101
208528,558947
542110,1082962
542110,1082961
542110,1082959
555746,401493
555746,106920
518,1007945
518,1007956
518,1007946
518,1007955
518,1007953
518,1007952
518,1007957
518,1007951
518,1007950
518,1007949
518,1007948
518,1007947
518,1007943
518,1007944
518,1007954
518,578523
1051086,143272
1051103,1051104
414518,40490
414518,40491
414518,456797
414518,459983
414518,459984
414518,459985
414518,459986
414518,459987
1002254,1007969
53953,247331
53953,13564
53953,40305
53953,40309
53953,561836
53953,168400
53953,418492
53953,418493
53953,418494
53953,418497
53953,418500
53953,418467
53953,418468
53953,418469
53953,418470
53953,418471
53953,418472
53953,418473
53953,418474
53953,418475
53953,418476
53953,418478
53953,418479
53953,1007269
53953,418464
53953,418466
53953,418465
1051097,1051101
1051097,1051100
1051097,1051099
1051097,1051098
1051097,1051102
1065710,1066537
1065710,1066536
1065710,1086683
1065710,1065839
1039881,1006051
40418,106194
40418,578126
40418,504217
40418,40437
40417,521765
40417,56051
40417,530293
40417,394482
40417,578128
531263,40492
531263,40493
531263,40494
1042458,1042460
1041771,1085244
1041771,1085249
53946,40248
53946,40249
53946,40250
53946,40253
53946,40255
53946,40265
53946,59996
53946,469472
53946,241863
1043516,1043517
1051106,1055600
1051106,1051115
1051106,1051114
1051106,1051108
1051106,1051113
1051106,1051111
1051106,1051109
1051106,1051112
1051106,1051107
1051106,1051110
1051106,143272
1041853,1041854
55375,21582
1051093,1051094
1051117,1051186
1041968,1055806
1041968,1041979
1041968,1041990
1041968,1041998
1041968,1041999
1041968,1042001
1041968,1042007
40013,40021
40013,40022
40013,40023
40013,40025
40013,456004
40002,40009
40002,40010
40002,40012
1042590,1042714
1083403,1074980
3102,90029
3102,409747
3102,402729
3102,7956
3102,388828
3102,543566
3102,56002
3102,188658
3102,179935
3102,409750
3102,80134
3102,179934
3102,1002316
247140,390355
247140,390374
247140,464966
247140,469281
247140,545777
24472,393784
407321,179934
1083559,545777
476572,219689
476572,571121
476572,485726
476572,551819
29442,1056890
29442,567949
29442,1053913
29442,444711
29442,567947
29442,1053500
29442,1053261
29442,1056889
29442,1056888
29442,1056892
29442,1056891
1002315,1002316
182467,444300
182467,444297
182467,444311
182467,444315
182467,444385
182467,444304
182467,444306
182467,1083516
466651,466652
39985,39996
39985,39999
39985,40000
1167,214668
32588,498894
266553,451853
186403,399197
186403,24531
186403,389894
186403,401292
5370,456086
5370,426461
106195,532536
106195,397369
106195,406029
106195,82842
106195,540201
106195,517136
97036,391292
198482,1083496
561626,561632
472122,89194
424479,241677
238123,1084143
41328,1084143
1084142,1084143
45150,245290
239431,1080881
454547,495626
1002186,1002187
1002186,1002188
1002186,1002189
1002186,1002190
1002186,1002191
1002186,189518
24515,190077
24515,461703
24515,461714
24515,461718
1005044,1005046
1005044,1005045
1005044,1005047
542221,551601
542221,542222
542221,551603
542221,551580
542221,398470
542221,551604
542221,551605
542221,542200
542221,1059251
1043360,1043361
1043360,1043362
500992,570184
1051085,143272
542153,453819
1085260,1085889
1085260,1085890
1085260,1085887
1085260,1085892
1085260,1085893
1085260,1085535
1085260,1085885
1085260,1085896
1085260,1085891
1085260,1085894
1085260,1085713
1085260,1085883
41012,1084647
461536,461544
461536,461537
461536,461545
1004800,1004801
1004800,1004807
1004800,1004802
1004800,1004804
1004800,1004808
1004800,1004805
1004800,1004803
1004800,1004806
1051142,1051144
1051142,1051143
1051142,1051146
1051142,1051147
1051142,1051148
1051142,1051149
1051142,1051145
1040364,406882
1002434,1050847
25157,390451
541871,1082988
122686,441507
122686,1002140
528581,528586
528581,528584
528581,528585
526050,1056732
989,552996
989,396674
13175,172724
13175,57577
13175,57578
182194,394663
182194,484902
182194,393526
182194,393269
1002106,1002108
1002106,1002107
191652,394583
199397,1059168
949,1457
1002225,1002226
1002225,1002227
1002225,1002228
1002225,1002229
1002225,1002230
1002225,1002231
1002225,1002232
1002225,1002233
1002225,1002234
1002225,1002235
1002225,1002236
1002225,1002237
1002225,189518
1003,1000
1003,1059645
1003,1059642
1003,1059646
1003,102298
1003,1059644
1003,205430
1003,392795
1003,395558
1003,1059643
1003,461550
1003,461551
1003,461552
1003,461553
1003,472887
542093,45449
1055092,1085742
1002398,1002399
1002398,1002401
1002398,1002402
1002398,1002400
578355,1002399
122685,434821
410272,109853
410272,1081309
410272,494700
410272,445253
410272,469193
410272,479740
410272,551852
410272,500804
410272,1042631
410272,409871
410272,432028
410272,505216
410272,530397
410272,556483
410272,421322
410272,530854
410272,432036
410272,432037
410272,432644
410272,433076
410272,432648
410272,226913
410272,1059193
410272,432650
410272,525217
439727,1081097
541732,1082966
541732,1082967
541732,578885
541732,390726
541732,1082974
541732,1082976
541732,1082975
541732,1082964
541732,1082965
541732,1082963
541732,1082973
527033,530698
527033,551211
527033,551212
527033,551210
527033,530003
527033,530692
527033,530703
527033,530699
527033,530693
527033,530677
527033,530676
527033,530684
527033,530681
527033,530678
527033,530687
527033,530675
527033,530706
527033,530701
527033,530705
527033,530691
527033,530700
527033,530702
75,525243
75,1002502
75,525245
542518,564370
182913,390620
182913,481814
182913,511499
580753,1004187
188653,58550
542033,542034
1087301,241677
1087301,1063478
1087301,1063479
1087301,1063476
1087301,1063475
1087301,1063477
122335,444505
122335,203098
1043225,1043226
1043225,1043227
1043225,1043228
1043225,1043229
1043225,1043230
1043225,1043231
1043225,1043232
1043225,1043233
541853,1087623
1001946,1001947
541912,1079649
541912,1079644
541912,1079639
541912,1079642
541912,1079651
541912,1079652
541912,1079646
541912,1079640
541912,1079645
541912,1079643
541912,1079650
541912,1079638
541912,1079641
187882,524463
187882,524458
187882,524461
187882,524462
187882,524367
194938,545777
690,401722
1788,535388
1788,391141
115530,402617
115530,1059432
962,567293
962,396188
40421,40422
40421,40423
40421,40424
40421,40427
40421,40431
40421,40433
40421,555709
40421,555711
1001933,1001935
1001933,1001934
496957,481804
496957,481811
496957,243036
496957,1006226
496957,481830
211398,104169
211398,175406
211398,452285
211398,543559
480402,496974
559808,1005724
559808,578956
559808,1005723
186732,479049
186732,479050
186732,479047
40214,397020
40214,236726
40214,40209
40214,40211
40214,40213
40214,24549
40214,1043328
40214,236727
40214,416269
548848,548852
548848,548854
548848,548851
188843,534763
188843,403879
188843,418091
188843,433268
188843,483018
87850,1063534
87850,55997
38463,38172
121,395315
121,394350
121,423262
121,423261
121,391236
121,393193
121,394802
121,393456
121,388832
1002327,1061898
1002327,1061894
1002327,1060393
1084274,44427
154910,489555
422717,1058663
20841,565822
1051130,1051131
1051130,1051136
16574,573796
16574,552483
16574,553461
16574,390785
16574,553460
16574,553459
16574,393635
16574,392824
266742,538585
266742,545690
184091,393124
1002409,1002410
1002409,1002412
1002409,1001914
1002409,1002415
1002409,1005424
1002409,1002414
1002409,1002411
1002409,1002413
86289,213743
186209,148320
1188,416350
541951,1087786
541951,1087784
1066983,1066991
1066983,1067481
1066983,1066989
1066983,1067476
1066983,1066998
1066983,1067477
1066983,1066996
1066983,1066997
1066983,1067502
1066983,1067383
1066983,1067378
1066983,1067486
1066983,1067473
1066983,1067406
1066983,1067380
1066983,1067488
1066983,1067376
1066983,1067464
1066983,1067479
1066983,1067492
1066983,1067382
1066983,1067373
1066983,1079230
3209,1066418
3209,1066417
11037,396252
106189,555072
106189,560823
106189,566080
106189,1062434
106189,560824
106189,456422
106189,1063447
106189,497420
106189,462764
249933,545973
1061259,1062146
1061259,1062143
1061259,1062150
1061259,1062148
1061259,1065304
1061259,1066529
1061259,1065373
1061259,1065371
1061259,1062140
1061259,1065303
1061259,1062137
1061259,1062151
1061259,1062145
1061259,1062147
1061259,1062142
1061259,1065374
1061259,1062141
1061259,1062144
1061259,1065370
1061259,1065372
1061259,1065312
1061259,1062152
541927,555371
541927,555372
541927,541932
40217,56620
40217,222633
40217,40205
40217,40196
40217,40199
40217,40203
40217,40194
40217,40195
40217,40216
40217,241319
40217,1071779
40217,528161
40217,40200
40217,40206
40217,40204
40217,528160
31214,395347
31214,521715
31214,521716
31214,389050
31214,389208
31214,1087767
1001889,1001890
104751,153408
104751,102462
104751,1063534
104751,55997
104751,486838
104751,1064022
104751,475077
104751,409746
104751,409748
104751,409749
104751,172042
104751,90160
104751,1063530
104751,55994
104751,60156
104751,90029
104751,409747
104751,56002
104751,188658
104751,179935
104751,409750
104751,179934
104751,219689
104751,1002316
154635,205148
154635,240357
154635,395488
154635,396197
154635,545777
1088544,1088545
1088544,1088546
1088590,1088592
1088590,1088591
1088555,1088560
1088555,1088559
1088555,1088562
1088555,1088556
1088555,1088557
1088555,1088561
1088555,1088558
1088498,1088499
1088536,1088538
1088536,1088537
1088530,1088533
1088530,1088532
1088530,1088534
1088530,1088535
1088530,1088531
1088630,1088629
1088630,1088601
1088630,1088605
564150,122677
564150,564155
1088595,1088596
1088607,1088608
1088607,1088610
1088607,1088609
1043301,1043327
1043301,1043324
1043301,1043304
1043301,1043325
1043301,1043306
1043301,1043302
1043301,1060735
1043301,1077274
1043301,1043303
1043301,1043305
1043301,1043307
1043301,1043309
1043301,1043310
1043301,1043311
1043301,1043312
1043301,1043314
1043301,1043315
1043301,1043316
1043301,1043317
1043301,1043318
1043301,1043319
1043301,1043320
1043301,1043321
1043301,1043322
1043301,1043323
1043301,1043326
1043301,1043313
1088548,1088549
1088548,1088554
1088548,1088550
1088548,1088551
1088548,1088552
1088548,1088553
1088635,1088637
1088635,1088636
1088564,1088576
1088564,1088588
1088564,1088572
1088564,1088570
1088564,1088565
1088564,1088579
1088564,1088580
1088564,1088582
1088564,1088568
1088564,1088575
1088564,1088574
1088564,1088567
1088564,1088569
1088564,1088577
1088564,1088581
1088564,1088583
1088564,1088586
1088564,1088573
1088564,1088566
1088564,1088571
1088564,1088578
1088564,1088584
1088564,1088585
1088564,1088587
1088503,1088506
1088503,1088505
1088503,1088504
1088503,1088508
1088503,1088507
486345,1067619
486345,1067625
486345,1067638
486345,1067637
486345,1067611
486345,1067639
486345,1067640
486345,1067641
486345,1067606
486345,1067621
486345,1067630
486345,1067635
486345,1067631
486345,1067632
486345,1067612
486345,1067613
486345,1067623
486345,1067633
486345,1067620
486345,1067622
486345,1067618
486345,1067636
486345,1067610
486345,1067624
486345,1067634
490899,491232
490899,491767
490899,491231
490899,491177
490899,491183
490899,491230
490899,491188
490899,490900
1088708,1088711
1088708,1088712
1088708,1088709
1088708,1088715
1088708,1088713
1088708,1088706
1088708,1088710
