source,target
300073,31172
300073,28606
300073,5778
300073,330340
300073,458689
300073,28677
300073,28675
300073,28674
300073,24169
300073,16006
300073,5705
300073,109954
300073,507605
300073,479698
300073,239772
300073,432718
300073,533485
300073,242827
300073,31064
300073,347559
300073,532052
300073,53266
300073,443516
300073,212656
300073,522664
300073,458410
300073,26105
300073,21380
300073,85012
300073,487449
300073,173246
300073,528647
300073,223602
300073,252137
300073,265500
300073,266036
300073,266332
300073,199956
300073,399663
300073,417250
300073,417873
300073,420107
300073,435856
300073,494331
300073,442272
300073,443266
300073,444127
300073,458700
300073,459024
300073,464717
300073,466825
300073,467018
300073,483834
300073,484894
300073,485005
300073,524587
300073,533535
300073,210090
300073,480402
300215,391998
300215,542257
300461,502960
300461,533514
300461,2586
300461,251883
301038,38451
301038,38460
301038,45734
301038,221913
301038,576434
301038,576435
301051,168078
301051,301325
301088,59112
301088,88964
301088,425619
301088,480225
301088,199519
301088,179563
301088,152710
301088,43938
301088,223335
301088,219748
301088,220907
301088,221717
301088,118744
301088,102550
301088,24895
301088,580833
301088,581107
301088,580904
301088,581089
301088,581179
301088,35418
301088,209650
301088,1043116
301088,194495
301088,136798
301088,139719
301088,126765
301232,261615
301232,490116
301232,219748
301232,117606
301232,303079
301232,301288
301232,116255
301247,54664
301247,55578
301247,55916
301247,55917
301247,55918
301247,55924
301247,55925
301247,55926
301247,55930
301247,55934
301247,55939
301247,54022
301247,54027
301247,54042
301247,512444
301247,55943
301247,55944
301247,45419
301247,47889
301247,423013
301247,344082
301247,547184
301247,55940
301247,488707
301247,55932
301247,103513
301247,300103
301247,300166
301247,300193
301247,55919
301247,301281
301247,55921
301247,42095
301247,1074393
302069,558472
302069,495860
302069,455595
302069,129110
302159,408954
302159,196648
302159,74548
302159,529518
302159,498248
302159,515928
302159,6267
302159,118024
302452,73491
302452,75953
302452,49491
302452,95464
302452,463484
302452,454786
302452,455324
302452,451497
302452,492909
302452,460296
302452,460614
302452,199130
302452,254487
302452,552946
302452,4542
302452,141454
302452,1041658
302452,417952
302452,228759
302452,231385
302452,231516
302452,411514
302452,220859
302452,132901
302452,132903
302452,133636
302452,19472
302452,31014
302452,115666
302452,116309
302452,211806
302452,102688
302452,102689
302452,103119
302452,103583
302452,306477
302452,524
302452,3101
302452,25645
302452,26334
302452,4145
302452,110265
302452,320713
302452,539633
302452,566518
302452,540998
302628,1003434
302628,300351
302931,89365
302931,454475
302931,241977
302931,255428
302931,498665
302931,499644
302931,534000
302931,352757
302931,355659
302931,116704
302931,23048
302931,330917
302931,473827
302931,474405
302931,1071833
302931,360280
302931,362130
302931,546391
302931,347380
302931,456207
302931,312654
302931,360779
302931,305556
302931,317321
302931,21331
302931,203556
303005,517939
303005,517944
303005,246045
303171,1001008
303171,1001046
303171,1001016
303171,1001049
303171,1001015
303171,1001048
303171,1001059
303171,1004836
303171,1005049
303171,1004764
303171,1005048
303171,1003764
303171,1004750
303171,1001024
303171,104851
303171,1002374
303171,1002409
303512,241438
303563,41533
303563,26498
303563,26696
303563,1050183
303563,363473
303563,247124
303563,1007621
306583,180154
306997,308687
307625,348186
308074,24257
311871,190498
311871,108637
311871,576982
311871,125548
311871,126008
311871,36601
311871,42443
311871,231357
311871,422730
311871,66102
311871,458961
311871,242713
311871,147946
311871,1006770
311871,254264
311871,51878
311871,73968
311871,189151
311871,442803
311871,454286
311871,145361
311871,196884
311871,89038
311871,1044262
311871,176771
311871,569043
311871,540196
311871,504030
311871,166954
311871,175660
311871,443122
311871,579763
311871,71108
311871,1048953
311871,81000
311871,4890
311871,105592
311871,54395
311871,129911
311871,534200
311871,65315
311871,242678
311871,1051296
312442,556715
312442,215584
312887,231205
312887,578873
312887,520366
312887,494772
312941,156876
91969,122562
91969,134364
91969,232749
91969,233722
91969,536528
91969,1003854
91969,119565
91969,566781
91969,578967
566446,357477
566446,304543
566446,306770
566446,336866
566446,307094
75524,123514
75524,123515
75524,38805
75524,415497
75524,413076
75524,222379
75524,130109
75524,335754
75524,21452
75524,21454
75524,27105
75524,50312
75524,504738
75524,81022
75524,550271
75524,441884
75524,177495
75524,425572
75524,460840
75524,66155
75524,254263
75524,172051
75524,162399
75524,164538
75524,175676
75524,96486
75524,92087
75524,87624
75524,65886
75524,441872
75524,433978
75524,1053133
75524,176341
75524,170532
75524,426622
75524,21331
73500,446043
73500,1054466
73500,141854
73500,41408
73500,42193
73500,43086
73500,49102
73500,129056
73500,12656
73500,28627
73500,33454
73500,4867
73500,115371
73500,165913
73500,547556
73500,265656
73500,146075
73500,557052
73500,58498
73500,551336
73500,265365
73500,259294
73500,253401
73500,485302
73500,265660
73500,254946
73500,175961
73500,59900
73500,157237
73500,507212
73500,498835
73500,485375
73500,1064132
73500,260724
73500,447649
73500,21398
73500,119601
73500,121374
73500,121480
73500,14012
73500,29873
25887,108560
25887,235006
25887,129273
25887,18317
25887,245599
25887,259063
25887,455498
25887,577636
25887,50836
25887,457013
25887,579046
25887,167512
25887,546924
25887,156915
25887,1071379
25887,47503
25887,129802
26075,46478
26075,46692
26075,1051621
26075,260658
26075,569958
26075,555012
26075,455818
26075,50820
26075,559582
26075,496418
26075,470507
315907,196160
318210,495150
318210,255615
318210,326111
334111,546961
14827,4566
14827,134239
14827,414334
14827,138305
14827,235007
14827,15106
14827,30725
14827,55145
14827,65873
14827,434113
14827,73680
14827,455688
14827,426016
14827,257399
14827,333783
573735,360325
573735,573739
575575,300185
575575,301261
502478,4066
502478,409779
502478,111371
502478,314336
502478,24844
502478,547617
502478,495778
502478,262800
502478,461506
502478,555112
502478,1043906
502478,425861
502478,540458
502478,61791
502478,565927
502478,196892
502478,153067
366034,108625
366034,135704
366034,48166
366034,419621
366034,233525
366034,221718
366034,116590
366034,216345
366034,102734
366034,102739
366034,109190
366034,562759
366034,242683
366034,574657
366034,73792
366034,471294
366034,491529
366034,49584
366034,557896
366034,1054451
366034,490957
366034,172231
561707,313057
566099,73784
566099,469569
566099,408974
566099,300689
566144,61727
566144,459834
566144,507029
566144,75866
566144,495854
566144,496314
566144,340975
566144,311760
566144,312180
566144,519325
566334,82432
566334,90712
566334,242507
566334,305362
566334,308059
566334,312286
566334,91189
566334,94988
566353,466709
566353,444292
566353,445339
566353,451434
566353,531938
566353,545437
566353,556922
566353,561387
566353,308865
566353,345806
566353,418549
566353,422654
566353,411244
566353,350201
566353,325332
566353,313480
566353,310329
566353,311985
566353,314227
566353,321119
566353,321120
566353,321121
566353,566147
566353,431753
566437,304246
566437,306019
566437,24332
566438,235550
566438,550003
566453,501397
566453,357600
566453,305837
566453,560274
566515,487654
566515,553225
566515,559721
566515,136087
566515,343564
566542,302687
566542,308056
566542,312624
566542,25140
566577,36051
566577,356143
566577,357848
566577,360018
566577,475319
566779,477894
566779,266683
566779,347389
566779,420578
566779,301337
566779,301963
566779,303550
566779,310471
566779,300459
566986,486036
566986,362799
566986,325284
566986,325611
566986,310739
566986,316370
566986,306579
566986,480428
566986,48372
566986,44261
567057,435583
567057,452398
567057,460220
567057,556830
567057,347792
567057,341473
567057,335526
567058,340878
567058,336955
567058,354547
567058,503711
567074,1035302
475360,204862
110803,410275
110803,229800
110803,238233
110803,160789
110803,160791
110803,241228
110803,178955
110803,178390
110803,187453
110803,178389
110803,185089
110803,563418
110803,191412
110803,89653
548478,300097
258773,59123
258773,59240
258773,59360
258773,59369
258773,53275
258773,93599
258773,81964
258773,85412
258773,462177
258773,471959
258773,456841
258773,491305
258773,523575
258773,156515
258773,162363
258773,170271
258773,184956
258773,240094
258773,190386
258773,154543
258773,556488
258773,557067
258773,141674
258773,238291
258773,417877
258773,418970
258773,219393
258773,18541
258773,29647
258773,31063
258773,33166
258773,34350
258773,34519
258773,216557
258773,1746
258773,2761
258773,204505
258773,577239
258773,1030841
258773,1030843
258773,1021804
258773,87946
258773,507252
258773,539772
258773,20699
258773,43019
258773,197289
258773,31390
258773,443668
258773,474565
443875,484158
443875,518500
443875,363802
443875,302940
443875,217752
443875,81148
443875,448187
443875,498346
308954,1056878
308954,1078972
308954,409775
1071831,1071837
1071831,1071838
6406,176343
6406,64501
6406,416063
6406,251324
6406,420269
6406,444666
6406,27546
6406,541267
6406,416427
6406,416426
6406,130609
6406,81932
6406,485466
6406,104816
302308,252411
302308,231493
302308,192635
302308,1021452
302308,191190
302308,58350
302308,132817
302308,42837
302308,46166
302308,510243
302308,449381
302308,189756
302308,169648
302308,95362
302308,42900
302308,194224
302308,577842
302308,42542
302308,172242
302308,186230
302308,24910
85742,5913
85742,153468
300074,82539
300074,92345
300074,433217
300074,461949
300074,486071
300074,455244
300074,456899
300074,526983
300074,157368
300074,158750
300074,167950
300074,170361
300074,146197
300074,142180
300074,227732
300074,232980
300074,355472
300074,328412
300074,348446
300074,360584
300074,300094
300074,300873
300074,301764
300074,3166
300074,3167
300074,3168
300074,200001
300074,558993
300074,508223
300074,1005670
300074,476508
300074,139739
300074,578780
300074,353860
300074,546338
300074,205059
300074,5460
300074,1062221
300074,1002336
300074,172478
300556,1883
300556,302185
300556,115546
300556,542081
300556,184933
207896,138839
207896,413299
207896,410669
207896,88103
207896,533363
207896,49660
207896,363342
207896,565372
207896,481790
207896,522792
207896,10902
207896,300862
207896,1058867
411674,217732
411674,492921
411674,170576
411674,543492
411674,242698
411674,239192
411674,1078641
411674,259215
411674,558414
411674,568057
411674,239381
411674,215081
411674,440676
411674,443444
411674,455946
411674,1031064
411674,529602
217396,1061431
217396,244952
303396,49741
303396,251719
303396,464782
303396,530082
303396,530250
303396,522362
303396,163178
303396,170940
303396,241555
303396,179983
303396,136703
303396,412154
303396,413107
303396,350672
303396,210122
303396,11410
303396,201535
303396,533408
303396,247004
303396,543803
455934,20812
455934,301288
455934,246955
455934,300147
455934,300185
455934,300317
455934,301261
455934,300318
455934,7127
303465,1005110
303465,209786
303465,143246
303465,121682
303465,28121
303465,104743
303465,121937
303465,124067
303465,6231
303465,565259
303465,27676
303465,41203
303465,1061655
303465,47245
303465,121681
303465,192143
303465,235118
303465,472664
303465,160668
303465,204413
303465,169783
303465,242302
303465,185213
303465,567399
303465,243470
303465,232361
303465,543776
303388,220086
303388,261954
303388,96277
303388,13188
303388,1005110
303388,138152
303388,42770
303388,202929
303388,345801
303388,422585
303388,235197
303388,523483
303388,424636
303388,1006495
303388,499003
303388,252043
303388,243905
303388,237671
303388,232158
303388,209786
303388,170195
303388,110329
303388,107979
303388,235113
303388,93121
303388,31056
303388,13696
303388,54792
303388,92819
303388,92294
303388,121674
303388,174334
303388,176306
303388,162393
303388,57780
303388,575848
303388,15964
303388,31010
303388,162396
303388,20694
303388,31548
303388,540424
303388,104113
303388,255058
303388,46238
303388,58816
303388,1040873
303388,180184
303388,433076
303388,267387
469067,53239
469067,62419
469067,73895
330453,144631
330453,478506
330453,240351
330453,242620
330453,242619
330453,227274
330453,524802
330453,332665
330453,502111
330453,442848
330453,264551
330453,250355
330453,467794
330453,542451
330453,482178
330453,477020
330453,368874
330453,306935
330453,120177
330453,43623
330453,443235
330453,488104
330453,421484
330453,457774
330453,149971
330453,200719
330453,528122
330453,532311
330453,466048
330453,446543
330453,199048
330453,551312
330453,175753
330453,474258
330453,463512
330453,410357
330453,1025810
330453,516561
330453,571980
330453,204953
330453,242618
330453,569829
330453,466808
330453,57234
330453,241711
330453,208529
330453,358369
330453,241296
330453,237204
330453,570960
330453,107125
330453,302597
330453,23983
330453,134542
330453,466046
330453,471370
330453,555825
330453,571170
330453,232897
330453,426490
330453,320226
330453,569680
146756,1044235
146756,145478
146756,574664
146756,1959
146756,6024
146756,41272
146756,101049
146756,101050
146756,101415
146756,225104
146756,246549
146756,425916
146756,500030
146756,442076
146756,173454
15780,85247
15780,458094
313106,215376
313106,300086
413221,541803
413221,541997
413221,1005010
413221,1005038
413221,542251
413221,542087
413221,541877
413221,1063443
413221,1001759
413221,542163
413221,542131
413221,1054692
413221,541911
413221,542171
413221,542181
413221,542215
413221,542213
413221,542232
413221,1020842
413221,1050027
413221,1075421
413221,542009
413221,542229
413221,541807
413221,551627
413221,542089
413221,542223
413221,1053444
413221,542002
413221,542236
413221,542113
413221,542129
413221,541808
413221,49917
413221,541940
413221,1048313
413221,541821
413221,542016
413221,542193
413221,541962
413221,542135
413221,542062
413221,542064
413221,542076
413221,541995
413221,541753
413221,542026
413221,541749
413221,541703
413221,1043298
413221,1004777
413221,541775
413221,1081096
413221,541946
413221,542085
413221,541955
413221,542075
413221,542116
413221,542074
413221,542000
413221,569982
413221,542078
413221,542267
413221,542183
413221,542195
413221,541944
413221,541882
413221,1004908
413221,542161
413221,542249
413221,1068586
413221,542179
413221,542178
413221,541787
413221,1081095
413221,541878
413221,542219
413221,559566
413221,542170
413221,541987
413221,1004954
413221,1002371
413221,1004983
413221,541698
413221,541702
413221,1056878
413221,542214
413221,541985
413221,435498
413221,1062353
413221,542258
413221,542208
413221,542172
413221,429846
413221,541858
413221,542263
413221,541804
413221,542220
413221,542057
413221,542081
413221,542084
413221,541742
413221,541820
413221,541950
413221,541953
413221,581174
413221,541872
413221,541992
413221,542088
413221,565760
413221,1001043
413221,1007594
413221,542115
413221,542136
413221,1054914
413221,1050590
413221,542094
413221,1002901
413221,541794
413221,542004
413221,541740
413221,541806
413221,542244
413221,541900
413221,1057010
413221,541754
413221,1075269
413221,1058482
413221,542209
413221,541891
413221,541800
413221,541881
413221,542211
413221,434728
413221,542268
413221,541916
413221,542180
413221,1064120
413221,542257
413221,541919
413221,541965
413221,560748
413221,541966
413221,1078972
413221,542256
413221,1003899
413221,493449
413221,534125
413221,542007
413221,1004997
413221,542199
413221,542231
413221,542242
413221,408837
413221,541688
413221,1004025
413221,542234
413221,542233
413221,542254
413221,542262
413221,542243
413221,542265
413221,541967
413221,542217
413221,542083
413221,395752
413221,1002394
413221,1075052
413221,541751
413221,1005052
413221,542246
413221,1005074
413221,1066206
413221,1002956
413221,541945
413221,219652
413221,328304
413221,1075465
413221,14803
413221,453714
413221,1058622
413221,541875
413221,541897
413221,1060495
413221,542158
413221,1068735
413221,350185
413221,1072635
413221,454982
413221,542059
413221,1159
413221,74682
413221,542230
413221,542255
413221,542014
413221,542001
413221,542017
413221,541779
413221,541690
413221,541810
413221,542058
413221,541692
413221,542028
413221,542210
413221,551600
413221,541968
413221,542105
413221,1071686
413221,1081678
413221,542080
413221,542082
413221,1004921
413221,542174
413221,1005055
413221,542247
413221,542252
413221,470485
413221,541937
413221,1084505
413221,1082057
413221,541700
413221,542132
413221,541956
413221,1001920
413221,542010
413221,541952
413221,542003
413221,542160
413221,1001042
413221,1003471
413221,541747
413221,1005025
413221,542120
413221,541777
413221,1004976
413221,542110
413221,542056
413221,541701
413221,541802
413221,1051121
413221,1004694
413221,1043006
413221,542205
413221,360410
413221,353778
413221,551580
413221,398470
413221,551605
413221,542218
413221,542221
413221,1005040
413221,1043360
413221,542269
413221,542153
413221,541959
413221,541859
413221,542029
413221,542032
413221,541899
413221,542093
413221,1055092
413221,541732
413221,1002395
413221,1053657
413221,580753
413221,542155
413221,565099
413221,542033
413221,541912
413221,559808
413221,1049796
413221,542169
413221,1955
413221,541789
413221,541791
413221,1004958
413221,1002325
413221,541927
413221,1088000
413221,1078421
413221,1088604
217395,492439
217395,9941
217395,11293
217395,57006
217395,221786
217395,541946
217395,26713
217395,152722
217395,86986
217395,164365
217395,1087128
1042703,1043216
1042703,1043257
1042703,1043149
1042703,1065564
1042703,1043273
1042703,1043155
1042703,1043218
1042703,1043215
1042703,1063782
1042703,1066896
1042703,1043063
1042703,1043221
1042703,1043135
1042703,1043103
1042703,1043043
1042703,1043271
1042703,1043267
1042703,1043158
1042703,1043126
1042703,1043115
1042703,1043171
1042703,1043172
1042703,1043173
1042703,1043174
1042703,1043168
1042703,1043166
1042703,1043144
1042703,1043137
1042703,1043157
1042703,1043153
1042703,1043151
1042703,1043328
1042703,1043073
1042703,1043270
1042703,1043297
1042703,1043170
1042703,1043272
1042703,1043264
1042703,1043359
1042703,1043329
1042703,1043156
1042703,1043150
1042703,1043284
1042703,1043281
1042703,1043282
1042703,1043283
1042703,1043274
1042703,1043269
1042703,1043182
1042703,1043299
1042703,1043104
1042703,1043127
1042703,1043268
1042703,1043134
1042703,1043219
1042703,1072109
1042703,1043145
1042703,1043154
1042703,1043167
1042703,1073011
1042703,5460
1042703,1002336
1042703,1043093
1042703,1043275
1042703,1073394
1042703,408885
1042703,145352
1042703,1043300
1042703,1043062
1042703,1043116
1042703,1043235
1042703,1043148
1042703,1043180
1042703,1043294
1042703,1043224
1042703,1043183
1042703,1043181
1042703,1043152
1042703,1043049
1042703,1043042
1042703,1043077
1042703,1043234
1042703,1043068
1042703,1002499
